code,onset,offset,code.value
babyutterancetype,00:25:29.576,00:25:29.576,".,.,c,."
babyutterancetype,00:25:31.296,00:25:31.296,".,.,c,."
babyutterancetype,00:25:32.799,00:25:32.799,".,.,c,."
babyutterancetype,00:25:34.488,00:25:34.488,".,.,c,."
babyutterancetype,00:25:37.650,00:25:37.650,".,.,c,."
babyutterancetype,00:25:39.433,00:25:39.433,".,.,c,."
babyutterancetype,00:25:47.072,00:25:47.072,".,b,.,."
babyutterancetype,00:25:48.126,00:25:48.126,".,b,.,."
babyutterancetype,00:25:49.086,00:25:49.086,".,b,.,."
babyutterancetype,00:25:49.752,00:25:49.752,".,b,.,."
babyutterancetype,00:25:52.451,00:25:52.451,".,.,c,."
babyutterancetype,00:25:54.233,00:25:54.233,".,.,c,."
babyutterancetype,00:25:55.365,00:25:55.365,".,.,c,."
babyutterancetype,00:25:56.045,00:25:56.045,".,.,c,."
babyutterancetype,00:26:00.990,00:26:00.990,".,.,c,."
babyutterancetype,00:26:02.710,00:26:02.710,".,.,c,."
babyutterancetype,00:26:03.890,00:26:03.890,".,.,c,."
babyutterancetype,00:26:07.439,00:26:07.439,".,.,c,."
babyutterancetype,00:26:09.392,00:26:09.392,".,.,c,."
babyutterancetype,00:26:15.003,00:26:15.003,".,.,c,."
babyutterancetype,00:26:16.632,00:26:16.632,".,.,c,."
babyutterancetype,00:26:17.483,00:26:17.483,".,.,c,."
babyutterancetype,00:26:18.523,00:26:18.523,".,.,c,."
babyutterancetype,00:26:20.583,00:26:20.583,".,.,c,."
babyutterancetype,00:26:21.638,00:26:21.638,".,.,c,."
babyutterancetype,00:26:22.413,00:26:22.413,".,.,c,."
babyutterancetype,00:26:23.792,00:26:23.792,".,.,c,."
babyutterancetype,00:26:26.892,00:26:26.892,".,.,c,."
babyutterancetype,00:26:27.931,00:26:27.931,".,.,c,."
babyutterancetype,00:26:28.877,00:26:28.877,".,.,c,."
babyutterancetype,00:26:30.224,00:26:30.224,".,.,c,."
babyutterancetype,00:26:33.417,00:26:33.417,".,.,c,."
babyutterancetype,00:26:34.207,00:26:34.207,".,b,.,."
babyutterancetype,00:26:43.904,00:26:43.904,"w,.,.,."
babyutterancetype,00:26:47.578,00:26:47.578,".,b,.,."
babyutterancetype,00:26:49.330,00:26:49.330,".,b,.,."
babyutterancetype,00:26:55.514,00:26:55.514,".,b,.,."
babyutterancetype,00:27:18.395,00:27:18.395,".,.,g,."
babyutterancetype,00:27:46.404,00:27:46.404,".,b,.,."
babyutterancetype,00:28:19.094,00:28:19.094,"w,.,.,."
babyutterancetype,00:28:21.822,00:28:21.822,".,b,.,."
babyutterancetype,00:28:28.100,00:28:28.100,".,.,g,."
babyutterancetype,00:28:39.137,00:28:39.137,".,b,.,."
babyutterancetype,00:28:39.725,00:28:39.725,".,.,c,."
babyutterancetype,00:28:45.028,00:28:45.028,".,b,.,."
babyutterancetype,00:29:07.765,00:29:07.765,".,.,c,."
babyutterancetype,00:29:08.557,00:29:08.557,".,.,c,."
babyutterancetype,00:29:09.287,00:29:09.287,".,b,.,."
babyutterancetype,00:29:11.051,00:29:11.051,".,.,c,."
babyutterancetype,00:29:12.725,00:29:12.725,".,.,c,."
babyutterancetype,00:29:13.917,00:29:13.917,".,.,c,."
babyutterancetype,00:29:16.569,00:29:16.569,".,.,c,."
babyutterancetype,00:29:33.882,00:29:33.882,".,b,.,."
babyutterancetype,00:29:35.038,00:29:35.038,".,b,.,."
babyutterancetype,00:29:39.339,00:29:39.339,".,b,.,."
babyutterancetype,00:29:41.294,00:29:41.294,".,b,.,."
babyutterancetype,00:29:41.463,00:29:41.463,".,b,.,."
babyutterancetype,00:29:42.764,00:29:42.764,".,b,.,."
babyutterancetype,00:29:46.142,00:29:46.142,".,b,.,."
babyutterancetype,00:29:52.884,00:29:52.884,".,.,c,."
babyutterancetype,00:29:53.351,00:29:53.351,".,.,c,."
babyutterancetype,00:30:09.298,00:30:09.298,".,.,c,."
babyutterancetype,00:30:10.211,00:30:10.211,".,.,c,."
babyutterancetype,00:30:10.616,00:30:10.616,".,b,.,."
babyutterancetype,00:30:12.227,00:30:12.227,".,b,.,."
babyutterancetype,00:30:14.614,00:30:14.614,".,b,.,."
babyutterancetype,00:30:26.115,00:30:26.115,".,b,.,."
babyutterancetype,00:30:28.904,00:30:28.904,".,b,.,."
babyutterancetype,00:30:29.865,00:30:29.865,".,b,.,."
babyutterancetype,00:30:30.733,00:30:30.733,".,b,.,."
babyutterancetype,00:30:31.894,00:30:31.894,".,b,.,."
babyutterancetype,00:30:32.807,00:30:32.807,".,b,.,."
babyutterancetype,00:30:34.561,00:30:34.561,".,.,c,."
babyutterancetype,00:30:48.941,00:30:48.941,".,b,.,."
babyutterancetype,00:30:52.801,00:30:52.801,".,.,c,."
babyutterancetype,00:30:57.488,00:30:57.488,".,.,c,."
babyutterancetype,00:30:58.196,00:30:58.196,".,.,c,."
babyutterancetype,00:31:01.386,00:31:01.386,".,.,c,."
babyutterancetype,00:31:02.843,00:31:02.843,".,.,c,."
babyutterancetype,00:31:04.238,00:31:04.238,".,.,c,."
babyutterancetype,00:31:05.106,00:31:05.106,".,.,c,."
babyutterancetype,00:31:05.681,00:31:05.681,".,.,c,."
babyutterancetype,00:31:06.718,00:31:06.718,".,.,c,."
babyutterancetype,00:31:07.385,00:31:07.385,".,.,c,."
babyutterancetype,00:31:10.099,00:31:10.099,".,.,c,."
babyutterancetype,00:31:11.213,00:31:11.213,".,b,.,."
babyutterancetype,00:31:12.282,00:31:12.282,"w,.,.,."
babyutterancetype,00:31:13.647,00:31:13.647,"w,.,.,."
babyutterancetype,00:31:48.150,00:31:48.150,".,b,.,."
babyutterancetype,00:32:07.836,00:32:07.836,".,b,.,."
babyutterancetype,00:32:25.538,00:32:25.538,".,.,c,."
babyutterancetype,00:32:56.940,00:32:56.940,".,b,.,."
babyutterancetype,00:32:59.530,00:32:59.530,".,b,.,."
babyutterancetype,00:33:10.257,00:33:10.257,".,b,.,."
babyutterancetype,00:33:16.146,00:33:16.146,".,b,.,."
babyutterancetype,00:33:16.874,00:33:16.874,".,b,.,."
babyutterancetype,00:33:21.012,00:33:21.012,".,b,.,."
babyutterancetype,00:33:22.284,00:33:22.284,".,.,c,."
babyutterancetype,00:33:22.578,00:33:22.578,".,.,c,."
babyutterancetype,00:33:38.732,00:33:38.732,".,.,c,."
babyutterancetype,00:33:41.895,00:33:41.895,".,.,c,."
babyutterancetype,00:33:45.134,00:33:45.134,".,.,c,."
babyutterancetype,00:33:46.157,00:33:46.157,".,.,c,."
babyutterancetype,00:33:55.998,00:33:55.998,"w,.,.,."
babyutterancetype,00:34:01.362,00:34:01.362,".,b,.,."
babyutterancetype,00:34:07.407,00:34:07.407,".,.,c,."
babyutterancetype,00:34:09.066,00:34:09.066,".,.,c,."
babyutterancetype,00:34:09.872,00:34:09.872,".,.,c,."
babyutterancetype,00:34:10.662,00:34:10.662,".,.,c,."
babyutterancetype,00:34:13.390,00:34:13.390,".,.,c,."
babyutterancetype,00:34:16.443,00:34:16.443,".,.,c,."
babyutterancetype,00:34:21.182,00:34:21.182,".,b,.,."
babyutterancetype,00:34:21.946,00:34:21.946,".,.,c,."
babyutterancetype,00:34:29.418,00:34:29.418,".,b,.,."
babyutterancetype,00:34:32.037,00:34:32.037,".,b,.,."
babyutterancetype,00:34:36.206,00:34:36.206,".,.,c,."
babyutterancetype,00:34:36.407,00:34:36.407,".,c,.,."
babyutterancetype,00:34:37.679,00:34:37.679,".,.,c,."
babyutterancetype,00:34:41.722,00:34:41.722,".,b,.,."
babyutterancetype,00:34:42.871,00:34:42.871,".,b,.,."
babyutterancetype,00:34:51.721,00:34:51.721,".,.,c,."
babyutterancetype,00:35:46.216,00:35:46.216,".,.,c,."
babyutterancetype,00:35:46.558,00:35:46.558,".,.,c,."
babyutterancetype,00:35:47.006,00:35:47.006,".,.,c,."
babyutterancetype,00:35:51.021,00:35:51.021,".,.,c,."
babyutterancetype,00:35:51.377,00:35:51.377,".,.,c,."
babyutterancetype,00:35:55.409,00:35:55.409,".,b,.,."
babyutterancetype,00:35:59.468,00:35:59.468,".,b,.,."
babyutterancetype,00:36:00.027,00:36:00.027,".,b,.,."
babyutterancetype,00:36:06.677,00:36:06.677,".,c,.,."
babyutterancetype,00:36:08.241,00:36:08.241,".,b,.,."
babyutterancetype,00:36:09.034,00:36:09.034,".,b,.,."
babyutterancetype,00:36:09.963,00:36:09.963,".,b,.,."
babyutterancetype,00:36:10.755,00:36:10.755,".,b,.,."
babyutterancetype,00:36:19.280,00:36:19.280,".,.,c,."
babyutterancetype,00:36:20.214,00:36:20.214,".,b,.,."
babyutterancetype,00:36:21.840,00:36:21.840,".,.,c,."
babyutterancetype,00:36:22.925,00:36:22.925,".,.,c,."
babyutterancetype,00:36:24.102,00:36:24.102,".,b,.,."
babyutterancetype,00:36:24.367,00:36:24.367,".,b,.,."
babyutterancetype,00:36:25.374,00:36:25.374,".,.,c,."
babyutterancetype,00:36:30.521,00:36:30.521,".,b,.,."
babyutterancetype,00:36:34.846,00:36:34.846,".,b,.,."
babyutterancetype,00:36:41.092,00:36:41.092,".,c,.,."
babyutterancetype,00:36:47.027,00:36:47.027,".,b,.,."
babyutterancetype,00:36:54.950,00:36:54.950,".,b,.,."
babyutterancetype,00:37:00.126,00:37:00.126,".,b,.,."
babyutterancetype,00:37:01.242,00:37:01.242,".,b,.,."
babyutterancetype,00:37:08.972,00:37:08.972,"w,.,.,."
babyutterancetype,00:37:09.319,00:37:09.319,".,b,.,."
babyutterancetype,00:37:11.704,00:37:11.704,".,b,.,."
babyutterancetype,00:37:15.024,00:37:15.024,".,c,.,."
babyutterancetype,00:37:15.968,00:37:15.968,".,.,c,."
babyutterancetype,00:37:19.889,00:37:19.889,".,b,.,."
babyutterancetype,00:37:20.587,00:37:20.587,".,b,.,."
babyutterancetype,00:37:27.903,00:37:27.903,".,b,.,."
babyutterancetype,00:37:32.630,00:37:32.630,".,b,.,."
babyutterancetype,00:37:45.648,00:37:45.648,".,b,.,."
babyutterancetype,00:37:46.811,00:37:46.811,".,b,.,."
babyutterancetype,00:37:47.416,00:37:47.416,".,b,.,."
babyutterancetype,00:37:48.998,00:37:48.998,".,.,c,."
babyutterancetype,00:37:50.236,00:37:50.236,".,.,c,."
babyutterancetype,00:37:51.819,00:37:51.819,".,.,c,."
babyutterancetype,00:37:53.524,00:37:53.524,".,.,c,."
babyutterancetype,00:37:59.970,00:37:59.970,".,b,.,."
babyutterancetype,00:38:03.272,00:38:03.272,".,b,.,."
babyutterancetype,00:38:04.172,00:38:04.172,".,b,.,."
babyutterancetype,00:38:10.172,00:38:10.172,".,.,c,."
babyutterancetype,00:38:12.310,00:38:12.310,".,b,.,."
babyutterancetype,00:38:15.502,00:38:15.502,"w,.,.,."
babyutterancetype,00:38:16.772,00:38:16.772,".,b,.,."
babyutterancetype,00:38:19.470,00:38:19.470,".,b,.,."
babyutterancetype,00:38:22.321,00:38:22.321,".,.,c,."
babyutterancetype,00:38:24.151,00:38:24.151,".,b,.,."
babyutterancetype,00:38:26.245,00:38:26.245,".,b,.,."
babyutterancetype,00:38:27.560,00:38:27.560,".,b,.,."
babyutterancetype,00:38:30.231,00:38:30.231,"w,.,.,."
babyutterancetype,00:38:40.552,00:38:40.552,"w,.,.,."
babyutterancetype,00:38:41.588,00:38:41.588,"w,.,.,."
babyutterancetype,00:38:44.210,00:38:44.210,".,b,.,."
babyutterancetype,00:38:46.489,00:38:46.489,".,.,c,."
babyutterancetype,00:38:47.279,00:38:47.279,"w,.,.,."
babyutterancetype,00:38:48.459,00:38:48.459,"s,.,.,."
babyutterancetype,00:38:48.768,00:38:48.768,".,b,.,."
babyutterancetype,00:38:49.962,00:38:49.962,".,b,.,."
babyutterancetype,00:38:51.727,00:38:51.727,"w,.,.,."
babyutterancetype,00:38:59.244,00:38:59.244,"w,.,.,."
babyutterancetype,00:38:59.971,00:38:59.971,".,b,.,."
babyutterancetype,00:39:01.740,00:39:01.740,"w,.,.,."
babyutterancetype,00:39:03.862,00:39:03.862,"w,.,.,."
babyutterancetype,00:39:07.644,00:39:07.644,".,b,.,."
babyutterancetype,00:39:10.218,00:39:10.218,".,b,.,."
babyutterancetype,00:39:11.582,00:39:11.582,".,b,.,."
babyutterancetype,00:39:12.727,00:39:12.727,".,b,.,."
babyutterancetype,00:39:13.039,00:39:13.039,"w,.,.,."
babyutterancetype,00:39:13.922,00:39:13.922,"w,.,.,."
babyutterancetype,00:39:14.695,00:39:14.695,"w,.,.,."
babyutterancetype,00:39:16.139,00:39:16.139,"w,.,.,."
babyutterancetype,00:39:17.347,00:39:17.347,"s,.,.,."
babyutterancetype,00:39:18.261,00:39:18.261,"w,.,.,."
babyutterancetype,00:39:19.175,00:39:19.175,"w,.,.,."
babyutterancetype,00:39:19.965,00:39:19.965,"w,.,.,."
babyutterancetype,00:39:22.060,00:39:22.060,".,b,.,."
babyutterancetype,00:39:22.741,00:39:22.741,".,b,.,."
babyutterancetype,00:39:23.671,00:39:23.671,".,b,.,."
babyutterancetype,00:39:25.113,00:39:25.113,"s,.,.,."
babyutterancetype,00:39:27.420,00:39:27.420,".,.,c,."
babyutterancetype,00:39:37.513,00:39:37.513,".,.,c,."
babyutterancetype,00:39:39.451,00:39:39.451,"w,.,.,."
babyutterancetype,00:39:40.644,00:39:40.644,".,b,.,."
babyutterancetype,00:39:45.402,00:39:45.402,".,b,.,."
babyutterancetype,00:39:46.998,00:39:46.998,".,b,.,."
babyutterancetype,00:39:48.130,00:39:48.130,".,.,c,."
babyutterancetype,00:39:49.540,00:39:49.540,".,.,c,."
babyutterancetype,00:39:52.006,00:39:52.006,"w,.,.,."
babyutterancetype,00:39:53.354,00:39:53.354,".,b,.,."
babyutterancetype,00:39:54.377,00:39:54.377,"w,.,.,."
babyutterancetype,00:39:58.610,00:39:58.610,".,.,c,."
babyutterancetype,00:39:59.569,00:39:59.569,"w,.,.,."
babyutterancetype,00:40:00.918,00:40:00.918,".,b,.,."
babyutterancetype,00:40:08.597,00:40:08.597,".,b,.,."
babyutterancetype,00:40:09.637,00:40:09.637,".,b,.,."
babyutterancetype,00:40:10.613,00:40:10.613,"w,.,.,."
babyutterancetype,00:40:14.425,00:40:14.425,"w,.,.,."
babyutterancetype,00:40:17.076,00:40:17.076,"w,.,.,."
babyutterancetype,00:40:19.728,00:40:19.728,".,b,.,."
babyutterancetype,00:40:20.750,00:40:20.750,"w,.,.,."
babyutterancetype,00:40:22.471,00:40:22.471,".,b,.,."
babyutterancetype,00:40:23.928,00:40:23.928,"w,.,.,."
babyutterancetype,00:40:25.586,00:40:25.586,".,.,c,."
babyutterancetype,00:40:32.467,00:40:32.467,".,b,.,."
babyutterancetype,00:40:33.103,00:40:33.103,".,b,.,."
babyutterancetype,00:40:35.475,00:40:35.475,".,b,.,."
babyutterancetype,00:40:37.545,00:40:37.545,".,b,.,."
babyutterancetype,00:40:37.930,00:40:37.930,".,b,.,."
babyutterancetype,00:40:41.324,00:40:41.324,".,b,.,."
babyutterancetype,00:40:42.519,00:40:42.519,".,b,.,."
babyutterancetype,00:40:43.635,00:40:43.635,"s,.,.,."
babyutterancetype,00:40:44.690,00:40:44.690,"w,.,.,."
babyutterancetype,00:40:47.402,00:40:47.402,"s,.,.,."
babyutterancetype,00:40:49.495,00:40:49.495,".,b,.,."
babyutterancetype,00:40:50.999,00:40:50.999,".,b,.,."
babyutterancetype,00:40:53.712,00:40:53.712,".,.,c,."
babyutterancetype,00:40:54.252,00:40:54.252,".,.,c,."
babyutterancetype,00:40:54.843,00:40:54.843,".,.,c,."
babyutterancetype,00:40:56.702,00:40:56.702,".,.,c,."
babyutterancetype,00:40:57.215,00:40:57.215,".,.,c,."
babyutterancetype,00:41:00.701,00:41:00.701,".,b,.,."
babyutterancetype,00:41:01.723,00:41:01.723,".,b,.,."
babyutterancetype,00:41:03.911,00:41:03.911,".,b,.,."
babyutterancetype,00:41:07.969,00:41:07.969,".,b,.,."
babyutterancetype,00:41:19.223,00:41:19.223,".,b,.,."
babyutterancetype,00:41:23.718,00:41:23.718,".,b,.,."
babyutterancetype,00:41:27.190,00:41:27.190,".,b,.,."
babyutterancetype,00:41:28.120,00:41:28.120,".,b,.,."
babyutterancetype,00:41:29.747,00:41:29.747,"s,.,.,."
babyutterancetype,00:41:31.112,00:41:31.112,"w,.,.,."
babyutterancetype,00:41:32.445,00:41:32.445,"w,.,.,."
babyutterancetype,00:41:35.296,00:41:35.296,"w,.,.,."
babyutterancetype,00:41:36.289,00:41:36.289,".,.,c,."
babyutterancetype,00:41:37.668,00:41:37.668,".,b,.,."
babyutterancetype,00:41:38.972,00:41:38.972,".,b,.,."
babyutterancetype,00:41:48.984,00:41:48.984,".,b,.,."
babyutterancetype,00:41:49.744,00:41:49.744,".,b,.,."
babyutterancetype,00:41:57.182,00:41:57.182,".,b,.,."
babyutterancetype,00:41:59.476,00:41:59.476,".,.,c,."
babyutterancetype,00:42:00.499,00:42:00.499,".,.,c,."
babyutterancetype,00:42:04.328,00:42:04.328,".,b,.,."
babyutterancetype,00:42:05.444,00:42:05.444,".,b,.,."
babyutterancetype,00:42:06.265,00:42:06.265,".,b,.,."
babyutterancetype,00:42:06.916,00:42:06.916,".,b,.,."
babyutterancetype,00:42:11.225,00:42:11.225,"w,.,.,."
babyutterancetype,00:42:14.976,00:42:14.976,"w,.,.,."
babyutterancetype,00:42:18.681,00:42:18.681,".,.,c,."
babyutterancetype,00:42:22.895,00:42:22.895,".,b,.,."
babyutterancetype,00:42:23.377,00:42:23.377,".,b,.,."
babyutterancetype,00:42:24.229,00:42:24.229,".,b,.,."
babyutterancetype,00:42:25.251,00:42:25.251,"w,.,.,."
babyutterancetype,00:42:27.096,00:42:27.096,".,b,.,."
babyutterancetype,00:42:38.795,00:42:38.795,"s,.,.,."
babyutterancetype,00:42:40.454,00:42:40.454,".,b,.,."
babyutterancetype,00:42:41.041,00:42:41.041,".,b,.,."
babyutterancetype,00:42:41.849,00:42:41.849,".,b,.,."
babyutterancetype,00:42:42.376,00:42:42.376,".,b,.,."
babyutterancetype,00:42:44.126,00:42:44.126,"w,.,.,."
babyutterancetype,00:42:44.746,00:42:44.746,".,b,.,."
babyutterancetype,00:42:45.490,00:42:45.490,".,b,.,."
babyutterancetype,00:42:47.802,00:42:47.802,"w,.,.,."
babyutterancetype,00:42:53.521,00:42:53.521,".,b,.,."
babyutterancetype,00:42:54.977,00:42:54.977,".,b,.,."
babyutterancetype,00:42:58.247,00:42:58.247,".,b,.,."
babyutterancetype,00:42:59.592,00:42:59.592,".,b,.,."
babyutterancetype,00:43:00.353,00:43:00.353,".,b,.,."
babyutterancetype,00:43:01.049,00:43:01.049,"w,.,.,."
babyutterancetype,00:43:03.252,00:43:03.252,"w,.,.,."
babyutterancetype,00:43:04.941,00:43:04.941,".,b,.,."
babyutterancetype,00:43:07.313,00:43:07.313,".,b,.,."
babyutterancetype,00:43:12.241,00:43:12.241,".,b,.,."
babyutterancetype,00:43:13.590,00:43:13.590,".,b,.,."
babyutterancetype,00:43:19.683,00:43:19.683,".,b,.,."
babyutterancetype,00:43:24.394,00:43:24.394,".,.,c,."
babyutterancetype,00:43:26.222,00:43:26.222,"w,.,.,."
babyutterancetype,00:43:27.137,00:43:27.137,"w,.,.,."
babyutterancetype,00:43:30.795,00:43:30.795,".,b,.,."
babyutterancetype,00:43:36.407,00:43:36.407,".,.,c,."
babyutterancetype,00:43:38.360,00:43:38.360,".,.,c,."
babyutterancetype,00:43:39.197,00:43:39.197,".,.,c,."
babyutterancetype,00:43:40.436,00:43:40.436,".,.,c,."
babyutterancetype,00:43:41.568,00:43:41.568,".,.,c,."
babyutterancetype,00:43:43.211,00:43:43.211,".,.,c,."
babyutterancetype,00:43:44.360,00:43:44.360,".,.,c,."
babyutterancetype,00:43:45.538,00:43:45.538,".,.,c,."
babyutterancetype,00:43:47.179,00:43:47.179,".,.,c,."
babyutterancetype,00:43:47.722,00:43:47.722,".,.,c,."
babyutterancetype,00:43:49.536,00:43:49.536,".,.,c,."
babyutterancetype,00:43:50.032,00:43:50.032,".,.,c,."
babyutterancetype,00:43:51.908,00:43:51.908,".,.,c,."
babyutterancetype,00:43:57.271,00:43:57.271,".,.,c,."
babyutterancetype,00:43:58.635,00:43:58.635,".,.,c,."
babyutterancetype,00:44:01.953,00:44:01.953,".,.,c,."
babyutterancetype,00:44:05.765,00:44:05.765,".,.,c,."
babyutterancetype,00:44:09.531,00:44:09.531,".,.,c,."
babyutterancetype,00:44:10.725,00:44:10.725,".,.,c,."
babyutterancetype,00:44:14.787,00:44:14.787,".,.,c,."
babyutterancetype,00:44:15.624,00:44:15.624,".,.,c,."
babyutterancetype,00:44:16.631,00:44:16.631,".,.,c,."
babyutterancetype,00:44:18.476,00:44:18.476,".,.,c,."
babyutterancetype,00:44:19.064,00:44:19.064,".,.,c,."
babyutterancetype,00:44:19.840,00:44:19.840,".,.,c,."
babyutterancetype,00:44:29.651,00:44:29.651,".,.,c,."
babyutterancetype,00:44:31.154,00:44:31.154,".,.,c,."
babyutterancetype,00:44:35.601,00:44:35.601,".,.,c,."
babyutterancetype,00:44:37.042,00:44:37.042,".,.,c,."
babyutterancetype,00:44:39.010,00:44:39.010,".,.,c,."
babyutterancetype,00:44:39.724,00:44:39.724,".,.,c,."
babyutterancetype,00:44:40.717,00:44:40.717,".,.,c,."
babyutterancetype,00:44:45.103,00:44:45.103,".,.,c,."
babyutterancetype,00:44:46.263,00:44:46.263,".,.,c,."
babyutterancetype,00:44:47.444,00:44:47.444,".,.,c,."
babyutterancetype,00:44:50.930,00:44:50.930,".,.,c,."
babyutterancetype,00:44:52.681,00:44:52.681,".,.,c,."
babyutterancetype,00:44:53.564,00:44:53.564,".,.,c,."
babyutterancetype,00:44:56.463,00:44:56.463,".,.,c,."
babyutterancetype,00:44:57.797,00:44:57.797,".,.,c,."
babyutterancetype,00:44:59.517,00:44:59.517,".,.,c,."
babyutterancetype,00:45:00.803,00:45:00.803,".,.,c,."
babyutterancetype,00:45:01.594,00:45:01.594,".,.,c,."
babyutterancetype,00:45:04.401,00:45:04.401,".,.,c,."
babyutterancetype,00:45:05.391,00:45:05.391,".,.,c,."
babyutterancetype,00:45:06.447,00:45:06.447,".,.,c,."
babyutterancetype,00:45:09.005,00:45:09.005,".,.,c,."
babyutterancetype,00:45:10.119,00:45:10.119,".,.,c,."
babyutterancetype,00:45:13.312,00:45:13.312,".,.,c,."
babyutterancetype,00:45:14.242,00:45:14.242,".,.,c,."
babyutterancetype,00:45:15.437,00:45:15.437,".,.,c,."
babyutterancetype,00:45:16.181,00:45:16.181,".,.,c,."
babyutterancetype,00:45:17.110,00:45:17.110,".,.,c,."
babyutterancetype,00:45:17.747,00:45:17.747,".,.,c,."
babyutterancetype,00:45:19.250,00:45:19.250,".,.,c,."
babyutterancetype,00:45:20.675,00:45:20.675,".,.,c,."
babyutterancetype,00:45:21.994,00:45:21.994,".,.,c,."
babyutterancetype,00:45:23.418,00:45:23.418,".,.,c,."
babyutterancetype,00:45:25.418,00:45:25.418,".,.,c,."
babyutterancetype,00:45:30.346,00:45:30.346,".,.,c,."
babyutterancetype,00:45:31.014,00:45:31.014,".,.,c,."
babyutterancetype,00:45:32.142,00:45:32.142,".,.,c,."
babyutterancetype,00:45:32.762,00:45:32.762,".,.,c,."
babyutterancetype,00:45:34.204,00:45:34.204,".,.,c,."
babyutterancetype,00:45:36.326,00:45:36.326,".,.,c,."
babyutterancetype,00:45:36.993,00:45:36.993,".,.,c,."
babyutterancetype,00:45:39.412,00:45:39.412,".,.,c,."
babyutterancetype,00:45:41.273,00:45:41.273,".,.,c,."
babyutterancetype,00:45:42.172,00:45:42.172,".,.,c,."
babyutterancetype,00:45:43.409,00:45:43.409,".,.,c,."
babyutterancetype,00:45:45.006,00:45:45.006,".,.,c,."
babyutterancetype,00:45:45.860,00:45:45.860,".,.,c,."
babyutterancetype,00:45:46.496,00:45:46.496,".,.,c,."
babyutterancetype,00:45:47.363,00:45:47.363,".,.,c,."
babyutterancetype,00:45:49.859,00:45:49.859,".,.,c,."
babyutterancetype,00:45:50.680,00:45:50.680,".,.,c,."
babyutterancetype,00:45:52.262,00:45:52.262,".,.,c,."
babyutterancetype,00:45:53.268,00:45:53.268,".,.,c,."
babyutterancetype,00:45:54.664,00:45:54.664,".,.,c,."
babyutterancetype,00:45:55.161,00:45:55.161,".,.,c,."
babyutterancetype,00:45:55.687,00:45:55.687,".,.,c,."
babyutterancetype,00:45:56.043,00:45:56.043,".,.,c,."
babyutterancetype,00:45:56.773,00:45:56.773,".,.,c,."
babyutterancetype,00:45:57.035,00:45:57.035,".,.,c,."
babyutterancetype,00:45:58.771,00:45:58.771,".,.,c,."
babyutterancetype,00:45:59.578,00:45:59.578,".,.,c,."
babyutterancetype,00:46:01.299,00:46:01.299,".,.,c,."
babyutterancetype,00:46:02.042,00:46:02.042,".,.,c,."
babyutterancetype,00:46:02.956,00:46:02.956,".,.,c,."
babyutterancetype,00:46:05.963,00:46:05.963,".,.,c,."
babyutterancetype,00:46:07.499,00:46:07.499,".,.,c,."
babyutterancetype,00:46:08.211,00:46:08.211,".,.,c,."
babyutterancetype,00:46:09.917,00:46:09.917,".,.,c,."
babyutterancetype,00:46:11.498,00:46:11.498,".,.,c,."
babyutterancetype,00:46:12.816,00:46:12.816,".,.,c,."
babyutterancetype,00:46:14.319,00:46:14.319,".,.,c,."
babyutterancetype,00:46:16.272,00:46:16.272,".,.,c,."
babyutterancetype,00:46:17.419,00:46:17.419,".,.,c,."
babyutterancetype,00:46:19.185,00:46:19.185,".,.,c,."
babyutterancetype,00:46:20.055,00:46:20.055,".,.,c,."
babyutterancetype,00:46:20.798,00:46:20.798,".,.,c,."
babyutterancetype,00:46:21.494,00:46:21.494,".,.,c,."
babyutterancetype,00:46:23.843,00:46:23.843,".,.,c,."
babyutterancetype,00:46:24.681,00:46:24.681,".,.,c,."
babyutterancetype,00:46:25.702,00:46:25.702,".,.,c,."
babyutterancetype,00:46:27.826,00:46:27.826,".,.,c,."
babyutterancetype,00:46:28.197,00:46:28.197,".,.,c,."
babyutterancetype,00:46:30.785,00:46:30.785,".,.,c,."
babyutterancetype,00:46:31.157,00:46:31.157,".,.,c,."
babyutterancetype,00:46:32.197,00:46:32.197,".,.,c,."
babyutterancetype,00:46:34.864,00:46:34.864,".,.,c,."
babyutterancetype,00:46:37.205,00:46:37.205,".,.,c,."
babyutterancetype,00:46:37.886,00:46:37.886,".,.,c,."
babyutterancetype,00:46:38.349,00:46:38.349,".,.,c,."
babyutterancetype,00:46:38.691,00:46:38.691,".,.,c,."
babyutterancetype,00:46:48.968,00:46:48.968,".,.,c,."
babyutterancetype,00:46:51.121,00:46:51.121,".,.,c,."
babyutterancetype,00:46:52.825,00:46:52.825,".,.,c,."
babyutterancetype,00:46:53.725,00:46:53.725,".,.,c,."
babyutterancetype,00:46:55.136,00:46:55.136,".,.,c,."
babyutterancetype,00:46:59.182,00:46:59.182,".,.,c,."
babyutterancetype,00:47:00.452,00:47:00.452,".,.,c,."
babyutterancetype,00:47:03.335,00:47:03.335,".,.,c,."
babyutterancetype,00:47:04.958,00:47:04.958,".,.,c,."
babyutterancetype,00:47:06.590,00:47:06.590,".,.,c,."
babyutterancetype,00:47:07.149,00:47:07.149,".,.,c,."
babyutterancetype,00:47:11.690,00:47:11.690,".,.,c,."
babyutterancetype,00:47:15.718,00:47:15.718,".,.,c,."
babyutterancetype,00:47:16.897,00:47:16.897,".,.,c,."
babyutterancetype,00:47:17.656,00:47:17.656,".,.,c,."
babyutterancetype,00:47:20.417,00:47:20.417,".,.,c,."
